x,v,phi,omega
3.719910101521091694e-01,7.114414140684159615e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.755533578076038492e-01,7.134952031319950760e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.791259378207767483e-01,7.155343745417480639e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.827086773637678463e-01,7.175590323374750334e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.863015041270627670e-01,7.195692798184823158e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.899043463158033407e-01,7.215652195488528320e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.935171326461247565e-01,7.235469533626794070e-02,1.495996501709425219e+00,0.000000000000000000e+00
3.971397923415184161e-01,7.255145823692599194e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.007722551292209889e-01,7.274682069582562305e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.044144512366291133e-01,7.294079268048160591e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.080663113877394665e-01,7.313338408746583585e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.117277667996142032e-01,7.332460474291230268e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.153987491788717623e-01,7.351446440301835639e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.190791907182024323e-01,7.370297275454254504e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.227690240929086740e-01,7.389013941529880281e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.264681824574702573e-01,7.407597393464714075e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.301765994421338779e-01,7.426048579398090987e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.338942091495266995e-01,7.444368440721051139e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.376209461512943766e-01,7.462557912124369308e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.413567454847628913e-01,7.480617921646247337e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.451015426496239824e-01,7.498549390719660979e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.488552736046443892e-01,7.516353234219369517e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.526178747643984090e-01,7.534030360508597868e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.563892829960237152e-01,7.551581671485378677e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.601694356160003219e-01,7.569008062628569677e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.639582703869524205e-01,7.586310423043539364e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.677557255144729198e-01,7.603489635507532096e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.715617396439707454e-01,7.620546576514705683e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.753762518575404550e-01,7.637482116320852554e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.791992016708541136e-01,7.654297118987800352e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.830305290300754839e-01,7.670992442427494729e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.868701743087958667e-01,7.687568938445774047e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.907180783049920891e-01,7.704027452785827679e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.945741822380059216e-01,7.720368825171344818e-02,1.495996501709425219e+00,0.000000000000000000e+00
4.984384277455449208e-01,7.736593889349359376e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.023107568807049228e-01,7.752703473132786793e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.061911121090135746e-01,7.768698398442662467e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.100794363054947933e-01,7.784579481350073493e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.139756727517541535e-01,7.800347532117797578e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.178797651330850904e-01,7.816003355241640804e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.217916575355959763e-01,7.831547749491485355e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.257112944433570689e-01,7.846981507952041635e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.296386207355679998e-01,7.862305418063314510e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.335735816837456902e-01,7.877520261660776735e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.375161229489320291e-01,7.892626815015257868e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.414661905789213137e-01,7.907625848872554264e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.454237310055076726e-01,7.922518128492749001e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.493886910417521419e-01,7.937304413689257043e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.533610178792687240e-01,7.951985458867591450e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.573406590855303211e-01,7.966562013063853420e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.613275626011934305e-01,7.981034819982951722e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.653216767374422691e-01,7.995404618036540401e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.693229501733512166e-01,8.009672140380698357e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.733313319532666874e-01,8.023838114953335543e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.773467714842072107e-01,8.037903264511328527e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.813692185332822726e-01,8.051868306667399333e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.853986232251292554e-01,8.065733953926729205e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.894349360393688064e-01,8.079500913723307309e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.934781078080783034e-01,8.093169888456028249e-02,1.495996501709425219e+00,0.000000000000000000e+00
5.975280897132833058e-01,8.106741575524528676e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.015848332844667690e-01,8.120216667364764385e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.056482903960961339e-01,8.133595851484344552e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.097184132651677357e-01,8.146879810497606456e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.137951544487691979e-01,8.160069222160443170e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.178784668416585912e-01,8.173164759404881463e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.219683036738611337e-01,8.186167090373416833e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.260646185082830995e-01,8.199076878453104289e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.301673652383423807e-01,8.211894782309399343e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.342764980856163692e-01,8.224621455919771396e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.383919715975060472e-01,8.237257548607061775e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.425137406449170641e-01,8.249803705072618343e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.466417604199573566e-01,8.262260565429185855e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.507759864336506439e-01,8.274628765233567329e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.549163745136670212e-01,8.286908935519048114e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.590628808020689844e-01,8.299101702827590965e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.632154617530738872e-01,8.311207689241806307e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.673740741308321622e-01,8.323227512416687957e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.715386750072213085e-01,8.335161785611128193e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.757092217596559758e-01,8.347011117719205231e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.798856720689128164e-01,8.358776113301250033e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.840679839169719889e-01,8.370457372614691083e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.882561155848727630e-01,8.382055491644679890e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.924500256505853324e-01,8.393571062134499994e-02,1.495996501709425219e+00,0.000000000000000000e+00
6.966496729868973947e-01,8.405004671615755318e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.008550167593158298e-01,8.416356903438348969e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.050660164239831440e-01,8.427628336800245534e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.092826317256090141e-01,8.438819546777019676e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.135048226954163741e-01,8.449931104351199318e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.177325496491023804e-01,8.460963576441399292e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.219657731848134752e-01,8.471917525931239867e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.262044541811352172e-01,8.482793511698072386e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.304485537950961005e-01,8.493592088641488402e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.346980334601859175e-01,8.504313807711634532e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.389528548843879996e-01,8.514959215937319137e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.432129800482256687e-01,8.525528856453924720e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.474783712028222338e-01,8.536023268531116315e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.517489908679751975e-01,8.546442987600358365e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.560248018302440087e-01,8.556788545282231762e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.603057671410513585e-01,8.567060469413555202e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.645918501147977997e-01,8.577259284074319201e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.688830143269904660e-01,8.587385509614423040e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.731792236123844475e-01,8.597439662680224359e-02,1.495996501709425219e+00,0.000000000000000000e+00
