x,v,phi,omega
-3.373775065768561815e-02,-9.989140606781016229e-02,5.239025813848860125e+00,-4.894329654114899064e+00
-3.814777187720934382e-02,-6.245669251685587176e-02,4.939963565801551937e+00,-7.097070068497275841e+00
-3.819326154658746891e-02,8.200059428912304105e-02,4.525562299454870541e+00,-9.530916020792240317e+00
-2.767231716446665046e-02,3.575445289037905705e-01,3.980392860974888425e+00,-1.232570503770661219e+01
-2.369782857123622910e-03,6.187848776514792704e-01,3.299251998524667773e+00,-1.459006736821175032e+01
2.691199603487883993e-02,4.862451868655990883e-01,2.583226866747572625e+00,-1.348112790213184553e+01
4.329626052726190388e-02,1.749371496617841415e-01,1.979413365302436612e+00,-1.063842102040488413e+01
4.643294069709263255e-02,-2.626705550289643032e-02,1.513759686022765338e+00,-8.051125274955417410e+00
4.277783200816579617e-02,-1.024112902136230102e-01,1.169473990021902887e+00,-5.754979843784491678e+00
3.753755524877198935e-02,-9.745267910532315336e-02,9.356053331729238254e-01,-3.622981720992255905e+00
3.368110963832674637e-02,-5.280600687200746879e-02,8.050727583682807387e-01,-1.616517203981784334e+00
3.246860955114458380e-02,5.030052345294508398e-03,7.726789823245624467e-01,3.148913920857039361e-01
3.413834278083942991e-02,6.000051919095959752e-02,8.368098296406705217e-01,2.260290126997225979e+00
3.813132352008203468e-02,9.406170099679370122e-02,1.000330553207471773e+00,4.300575301020091779e+00
4.269402252429304462e-02,7.634519127439748365e-02,1.269127236911291368e+00,6.476664137683553868e+00
4.417620342309001163e-02,-3.674484736323034573e-02,1.651150705674092833e+00,8.847514476247194892e+00
3.679171932363246855e-02,-2.802270163942348069e-01,2.159688311391463333e+00,1.155593079785803212e+01
1.499697220899749023e-02,-5.761480669454203118e-01,2.807532431088672453e+00,1.417798612815128578e+01
-1.509534953728382256e-02,-5.537712014252076376e-01,3.527783921834382497e+00,1.400389115505588755e+01
-3.532679658324668071e-02,-2.468809640752606671e-01,4.163492141927389589e+00,1.128946496717291481e+01
-4.126610860259954938e-02,-1.325894279217426641e-02,4.659308543211511555e+00,8.606698464389175740e+00
-3.887782124019132507e-02,8.947972450850370796e-02,5.029663290765457262e+00,6.247404862549607252e+00
-3.385395023053079655e-02,9.995866376939910314e-02,5.286932725569750247e+00,4.066889793495791494e+00
-2.967878258174810185e-02,6.190038720448719223e-02,5.438436488334732033e+00,2.011812222202915557e+00
-2.795763183934505541e-02,5.639783961836029869e-03,5.489533900944576494e+00,4.036458214874993899e-02
-2.911270227122715604e-02,-5.049499457404977437e-02,5.442523580678563455e+00,-1.927666887907048654e+00
-3.271716092177159863e-02,-8.864572740014801944e-02,5.295414029305430148e+00,-3.974599232274871774e+00
-3.720530879600297131e-02,-7.972109061070696556e-02,5.042980397740880250e+00,-6.146158635385736702e+00
-3.920183590771807169e-02,1.858546310448887240e-02,4.677933153857384063e+00,-8.494644601990742672e+00
-3.317901543383985907e-02,2.444338546397186729e-01,4.188177592034350027e+00,-1.115765509159977675e+01
-1.325156936968173438e-02,5.457436723201463113e-01,3.559358324063636392e+00,-1.387535446473207301e+01
1.668318811378748101e-02,5.788014398524009563e-01,2.842596724923765361e+00,-1.417380669027543938e+01
3.869165047715874411e-02,2.841948117123127560e-01,2.193451414050565429e+00,-1.159211327113958134e+01
4.616383836852086531e-02,3.621981305668997564e-02,1.683483251074292308e+00,-8.865664775062921166e+00
4.456518294313310119e-02,-8.011148790325056668e-02,1.301159596860212542e+00,-6.469764030501972130e+00
3.977720742860878234e-02,-9.901627105804106099e-02,1.033500303790190644e+00,-4.260138440474964483e+00
3.553728431999261805e-02,-6.481662304233307137e-02,8.731163066139611129e-01,-2.173259397208394006e+00
3.363387019074407652e-02,-9.715306475510894491e-03,8.147593461189727160e-01,-1.697693220756471000e-01
3.458173194334648870e-02,4.638826976124156565e-02,8.559943371901350684e-01,1.824831476551107334e+00
3.798914682759816502e-02,8.492770337259937519e-02,9.984619030441266307e-01,3.890457475185594483e+00
