x,v,phi,omega
1.965461934993061044e-02,-1.886421928291154120e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.956063431395677066e-02,-1.872995494580605332e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.946731820778933170e-02,-1.859664622270971318e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.937466627038222922e-02,-1.846428631212813790e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.928267377457570236e-02,-1.833286846097595358e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.919133602685510823e-02,-1.820238596423224891e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.910064836711146755e-02,-1.807283216459847682e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.901060616840368964e-02,-1.794420045215879564e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.892120483672251469e-02,-1.781648426404283236e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.883243981075611792e-02,-1.768967708409083760e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.874430656165738604e-02,-1.756377244252122372e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.865680059281286246e-02,-1.743876391560047513e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.856991743961331626e-02,-1.731464512531540913e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.848365266922596256e-02,-1.719140973904775913e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.839800188036829279e-02,-1.706905146925108679e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.831296070308351814e-02,-1.694756407312998170e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.822852479851761950e-02,-1.682694135232155538e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.814468985869796547e-02,-1.670717715257919031e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.806145160631351942e-02,-1.658826536345855496e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.797880579449661828e-02,-1.647019991800583718e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.789674820660627774e-02,-1.635297479244821094e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.781527465601307619e-02,-1.623658400588649320e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.773438098588553044e-02,-1.612102161998999958e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.765406306897802577e-02,-1.600628173869356402e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.757431680742023786e-02,-1.589235850789672260e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.749513813250805003e-02,-1.577924611516502663e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.741652300449597970e-02,-1.566693878943349605e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.733846741239105163e-02,-1.555543080071216961e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.726096737374816642e-02,-1.544471645979376062e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.718401893446690545e-02,-1.533479011796338781e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.710761816858979989e-02,-1.522564616671038141e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.703176117810201867e-02,-1.511727903744212098e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.695644409273248943e-02,-1.500968320119993324e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.688166306975643488e-02,-1.490285316837699787e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.680741429379932136e-02,-1.479678348843826118e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.673369397664218466e-02,-1.469146874964235129e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.666049835702836449e-02,-1.458690357876546440e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.658782370047159199e-02,-1.448308264082721983e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.651566629906546513e-02,-1.438000063881846469e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.644402247129425620e-02,-1.427765231343102554e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.637288856184508992e-02,-1.417603244278936190e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.630226094142144325e-02,-1.407513584218415392e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.623213600655797409e-02,-1.397495736380776786e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.616251017943666837e-02,-1.387549189649161900e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.609337990770430896e-02,-1.377673436544539064e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.602474166429121438e-02,-1.367867973199811578e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.595659194723130642e-02,-1.358132299334110409e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.588892727948341618e-02,-1.348465918227269257e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.582174420875390175e-02,-1.338868336694481759e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.575503930732050084e-02,-1.329339065061138679e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.568880917185744295e-02,-1.319877617137844850e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.562305042326181913e-02,-1.310483510195613061e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.555775970648117131e-02,-1.301156264941234894e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.549293369034231670e-02,-1.291895405492827185e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.542856906738139001e-02,-1.282700459355551976e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.536466255367509477e-02,-1.273570957397509706e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.530121088867315501e-02,-1.264506433825803933e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.523821083503195881e-02,-1.255506426162775841e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.517565917844938828e-02,-1.246570475222408747e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.511355272750082579e-02,-1.237698125086899789e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.505188831347632240e-02,-1.228888923083399243e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.499066279021892857e-02,-1.220142419760914410e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.492987303396417671e-02,-1.211458168867378307e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.486951594318070349e-02,-1.202835727326882070e-03,1.495996501709425219e+00,0.000000000000000000e+00
