x,phi
4.306412330671808425e-03,1.507315278686947924e+00
1.864564094392012761e-02,1.500141314711201490e+00
1.434066899986114786e-02,1.495059643379899494e+00
2.950932788056406797e-02,1.497513732078060933e+00
1.237517671587770596e-02,1.492844786695709525e+00
-3.676186438032295889e-03,1.487062424374148151e+00
2.374165923355843477e-02,1.490224567798772437e+00
4.211823959749150248e-02,1.491812816135854813e+00
3.718389704383214846e-03,1.493454406040721993e+00
2.068740731984156089e-02,1.497334451939929867e+00
1.365514557223561354e-02,1.502558821124677646e+00
1.393807829643392907e-02,1.488693273141263651e+00
1.872941138011941301e-02,1.493905219881708435e+00
2.399487755287162821e-02,1.503531044740233913e+00
2.408349235846566488e-02,1.497771135020572020e+00
1.353228085591754414e-02,1.502806978518645309e+00
1.965322261411103083e-02,1.493479795639587770e+00
3.782070006148782228e-03,1.492119940717838489e+00
1.914120772598357223e-02,1.500047669021524532e+00
1.470068514481033886e-03,1.488333952486227574e+00
1.881811685680459187e-03,1.495846930624561866e+00
1.096062506129654758e-02,1.490526643412868779e+00
2.165873704810051918e-03,1.499705054525036552e+00
4.134941498900788354e-03,1.495064931626426619e+00
1.028939615916778932e-02,1.492334983944139326e+00
6.105848275669690725e-03,1.495697456185391960e+00
2.088164963719733522e-02,1.494528793030348135e+00
1.183470646218943642e-02,1.500117519388582288e+00
7.547671718356151194e-03,1.483397565593351786e+00
1.555815849015869737e-02,1.506201002262607558e+00
2.466065607193075257e-03,1.489492040404009510e+00
1.697955901418093938e-02,1.497956247901979676e+00
1.160915872164095149e-02,1.502213626441031069e+00
3.975445629297886564e-03,1.480755551735053688e+00
3.082919801468322202e-04,1.491378160832594446e+00
5.810100159461374127e-03,1.490698629375460049e+00
2.263563407468392741e-02,1.494330605121974909e+00
1.278793437252248068e-02,1.496437001573311054e+00
9.108085553861930417e-03,1.494231846231933503e+00
6.372522240374670077e-04,1.490975044161260366e+00
2.114874082453381023e-03,1.499144471160716474e+00
-8.485290781758903639e-03,1.502228618991797049e+00
2.512143443879487348e-02,1.504373474974929792e+00
7.580943574079119021e-03,1.498571572857651191e+00
1.264709516883150663e-02,1.495154337832548697e+00
1.180920134111462447e-02,1.494127601522800441e+00
1.789463467832145237e-03,1.489158640160678670e+00
1.233982150396726978e-02,1.494400433479517787e+00
2.282619645652214299e-02,1.494664800635144175e+00
1.667057271207002950e-02,1.498893535305352298e+00
2.080450620419718039e-02,1.507912356714235624e+00
-2.476221804317538591e-03,1.499262230053856948e+00
2.375389529093685503e-02,1.490198685212918983e+00
-3.231915496598061419e-03,1.488946424589204121e+00
