x,phi
8.963735889491747377e-01,1.488464319432496463e+00
9.046074501943762725e-01,1.496636311918232654e+00
8.822853674018424908e-01,1.506184328936816863e+00
9.075673644328079437e-01,1.501385481235625319e+00
9.044502152948481477e-01,1.482656281518197616e+00
9.058990059180114240e-01,1.488106727565977172e+00
9.013116414343277372e-01,1.497217307358379657e+00
8.967818062691175207e-01,1.494666016376932749e+00
9.039893297360217517e-01,1.492686530181179361e+00
8.964227456259921123e-01,1.500968067510736192e+00
8.884722377814688876e-01,1.496565378553642800e+00
9.039120227934621665e-01,1.491172303093639684e+00
8.954671311266216849e-01,1.503485181737409082e+00
