x,phi
-9.256783015586533825e-01,1.501548382123170988e+00
-9.487195480470258513e-01,1.495070020111849862e+00
-9.597647807562849076e-01,1.494387596736969970e+00
-9.487681274833743572e-01,1.496715549553574887e+00
-9.412970308342258896e-01,1.495937845331639426e+00
-9.667573816520450558e-01,1.486915798337808070e+00
-9.424857599928365692e-01,1.501285203001179624e+00
-9.571770220121241790e-01,1.500612479075731809e+00
-9.503226107054192351e-01,1.497700977923601906e+00
-9.452800367183362695e-01,1.498961683262510558e+00
-9.463417156480541381e-01,1.496065088979847690e+00
-9.500017451694292570e-01,1.489891943317996237e+00
-9.638723257739119088e-01,1.497245508377180068e+00
-9.546184124074041932e-01,1.503323425711089900e+00
-9.476261559984109351e-01,1.500197720913498234e+00
-9.640576484141010205e-01,1.494939792594439876e+00
-9.467272829282777913e-01,1.494383706686186919e+00
-9.685521718073587527e-01,1.494898133276153063e+00
-9.609743091231699452e-01,1.504111689216711900e+00
-9.508827230114789142e-01,1.490251432708670665e+00
-9.610101640950386992e-01,1.492302169607072404e+00
-9.632079539918937394e-01,1.495413262145000255e+00
-9.544690166870597459e-01,1.484598531154012191e+00
-9.464913022408494303e-01,1.491196561032313461e+00
-9.354105547988511571e-01,1.494672865520231930e+00
-9.546060587015716692e-01,1.498413355508977807e+00
-9.482552894822118272e-01,1.499940185114753355e+00
-9.384568011441155599e-01,1.495193711234308775e+00
-9.493814591636845490e-01,1.488217115897896736e+00
-9.516568888704658447e-01,1.497814549373979620e+00
-9.600414143525765054e-01,1.494726461739801948e+00
-9.548615139652411044e-01,1.493731545383401027e+00
-9.554664851504262035e-01,1.495241613650018397e+00
-9.333271862343232028e-01,1.499190563835391288e+00
-9.731096129788205928e-01,1.486962996419965766e+00
-9.762026472502559615e-01,1.494146930114426564e+00
-9.593607388180682705e-01,1.484041491189358242e+00
-9.495913223233970468e-01,1.488332342639389516e+00
-9.610655658860263184e-01,1.495377957555036330e+00
-9.563468649809607758e-01,1.490105525748143922e+00
-9.512253668746674107e-01,1.500145973383635090e+00
-9.450672632806855766e-01,1.503764015205380389e+00
-9.582824192180554590e-01,1.502552267760103311e+00
-9.410494841974191838e-01,1.494594877133998079e+00
-9.572956656679296739e-01,1.493112406951364379e+00
-9.447059364559159400e-01,1.492055891568657700e+00
-9.563343123810434943e-01,1.502308249264205031e+00
