x,phi
8.790640725298363156e-01,1.493795139578674602e+00
9.097699798970219076e-01,1.492921987947291029e+00
8.962749946021165703e-01,1.490066040968514249e+00
8.900763703001073335e-01,1.489474869352781727e+00
9.051530085176943130e-01,1.491231271066415287e+00
8.721966637958860069e-01,1.495538309878171823e+00
9.095678461945382320e-01,1.493472414158067529e+00
8.895188146749684055e-01,1.503313693579727550e+00
8.981762770589449829e-01,1.495115318556715645e+00
9.193173160811649591e-01,1.499197717050184453e+00
8.852536191003068655e-01,1.499099648198254808e+00
9.061319049278648841e-01,1.505352676077762908e+00
9.174932491222713704e-01,1.491929016088490378e+00
8.972731496020592834e-01,1.497329919423058264e+00
9.100987753159506255e-01,1.504491165190474877e+00
9.095818016249973548e-01,1.500735325196172809e+00
8.957782106562306446e-01,1.489334362138859280e+00
9.131065913950769941e-01,1.489310295265538375e+00
8.953505563978824133e-01,1.489862114004488092e+00
9.197452283590693556e-01,1.489196996457857747e+00
8.977594854090238385e-01,1.485973923736381375e+00
9.009577387809150073e-01,1.488905147305670029e+00
8.955191148315307936e-01,1.497343525471886538e+00
8.941605275811235209e-01,1.488119847268428497e+00
9.049039577997606276e-01,1.497565924656213410e+00
9.163655957253291628e-01,1.496025916768193742e+00
8.956749796049322532e-01,1.493451016576318624e+00
9.012142358408732346e-01,1.489757960761311395e+00
8.913267103977305927e-01,1.504303969421374010e+00
8.960703953651100173e-01,1.494762439662238096e+00
8.845478628027946266e-01,1.504976329351791486e+00
9.012867057407967231e-01,1.501615578924817784e+00
8.824030093907407890e-01,1.506715237696619747e+00
9.027111425153454549e-01,1.496537630896160653e+00
8.938402612581923812e-01,1.493942376973068420e+00
9.031697168569381429e-01,1.494620978991852311e+00
8.946696402841730622e-01,1.493243073366291362e+00
9.008473345412411071e-01,1.494186239588196408e+00
9.177599381509982113e-01,1.498584419575669235e+00
9.166241884973657106e-01,1.487130192453788302e+00
8.989824588027069963e-01,1.498777174537813783e+00
9.039825746934777584e-01,1.503849704424743861e+00
